ENSEMBL	logFC	logCPM	F	PValue	FDR	SYMBOL
ENSG00000112062	-0.261474900159187	6.16654457993861	18.9892770735911	7.40103460583775e-05	0.0001656615673808	MAPK14
ENSG00000175497	-2.18991598462285	6.03327737899417	18.9813558305452	7.42272077462093e-05	0.00016613249209091	DPP10
ENSG00000248305	-0.699648777156414	0.69120512264259	18.980241804152	7.42577600657987e-05	0.000166186380544884	
ENSG00000170899	-0.680417892989581	5.39412787917477	18.9746345848719	7.44117389879587e-05	0.000166516460120844	GSTA4
ENSG00000241218	-1.06168911252867	0.943980525257922	18.9730178914333	7.44561968484736e-05	0.000166601420411166	CSP2
ENSG00000224031	1.23545944869771	-0.551458744266084	18.9713968652662	7.45008018007205e-05	0.00016668669498871	
ENSG00000234272	1.08616906399171	-0.457428812277596	18.9709874232189	7.45120726379084e-05	0.000166697380077748	
ENSG00000204963	-1.0640180599271	1.51925501200308	18.969609185834	7.455002493349e-05	0.000166767749491678	PCDHA7
ENSG00000142606	2.09530609004258	0.297123868566707	18.9683863086345	7.45837160605159e-05	0.000166828575273936	MMEL1
ENSG00000161103	-1.01766327158881	0.176801873146437	18.9622848465059	7.47520541827895e-05	0.00016719054210033	LOC102725072
ENSG00000197702	0.789992268485399	6.01439426214784	18.961442129504	7.47753358487352e-05	0.000167228040655088	PARVA
ENSG00000165282	0.538174523527972	4.9357970587777	18.9589748786797	7.48435420589384e-05	0.000167365993460195	PIGO
ENSG00000002933	1.3840560065917	4.18566393245867	18.9537099732936	7.49893064371447e-05	0.000167677343588545	TMEM176A
ENSG00000121933	1.50983889137357	3.98152202622803	18.9523126369253	7.50280430774773e-05	0.00016774934450592	TMIGD3
ENSG00000232260	0.774258329504573	0.576878486039884	18.94970082686	7.51005033126838e-05	0.000167896726264811	
ENSG00000272953	-0.744944341562322	0.0459537576081208	18.9469805765226	7.51760500019285e-05	0.000168050981909197	
ENSG00000112299	1.77568096124999	0.455367581037863	18.9462284350606	7.51969524958578e-05	0.000168083067915537	VNN1
ENSG00000233205	-0.757589099581269	1.75157586155001	18.9459293260311	7.52052666201265e-05	0.000168087012784599	
ENSG00000168056	1.05417595856938	6.94510243148015	18.9395000978854	7.53842084332794e-05	0.000168472283998617	LTBP3
ENSG00000240137	1.12367406538396	0.781591129935021	18.9391190655978	7.53948275274962e-05	0.000168481345101714	ERICH6-AS1
ENSG00000263738	-1.61131629219368	0.472800183158044	18.9379662487371	7.54269652456041e-05	0.000168523975438862	
ENSG00000151276	-0.761406045559157	6.78167212154229	18.937963673638	7.54270370491413e-05	0.000168523975438862	MAGI1
ENSG00000251661	1.13091467197731	0.955377811540003	18.9139315017957	7.61002748222841e-05	0.000170013366409638	
ENSG00000255353	-1.30955400022111	-0.0365885856067563	18.9129456304203	7.61280271343231e-05	0.000170060563704622	ASS1P13
ENSG00000220412	-0.62037866521646	2.79706399011641	18.9110986830853	7.61800473111342e-05	0.000170161959463904	
ENSG00000128346	0.66571872001864	1.40483450567571	18.9093287106659	7.62299344040188e-05	0.000170258573359946	C22orf23
ENSG00000170791	-0.49483357188552	4.69506582186985	18.9042742370165	7.63725844923115e-05	0.000170562337364704	CHCHD7
ENSG00000140521	-0.540458862961685	5.86085039824071	18.9031770438681	7.64035870041085e-05	0.000170616728483463	POLG
ENSG00000148572	-0.63468090426284	3.34781237462963	18.9009784575225	7.64657504002156e-05	0.00017074068940504	NRBF2
ENSG00000170214	-1.62093793998643	2.16124316040099	18.8979389585524	7.65517772697184e-05	0.000170917908971494	ADRA1B
ENSG00000279640	1.40491615155182	-0.191135571410136	18.8976611482995	7.65596451835978e-05	0.000170920606614217	
ENSG00000225526	-0.873935779927746	1.78154114020279	18.889597954074	7.67883739441307e-05	0.000171416336198671	MKRN2OS
ENSG00000030419	0.760180006106404	5.08118232491109	18.8871323674929	7.68584581456716e-05	0.000171557864698962	IKZF2
ENSG00000259001	-1.32265818803704	11.5382414750393	18.8793363736338	7.70805003279741e-05	0.000172038280397399	
ENSG00000227590	-0.971416293664882	0.0582747548276585	18.8791052856258	7.7087092326908e-05	0.000172038280397399	
ENSG00000129295	-1.00690992243649	4.54549762191443	18.8780415410629	7.71174442426246e-05	0.000172091053515952	LRRC6
ENSG00000286245	0.644624650019578	1.32120195249702	18.8765436426193	7.71602051423346e-05	0.00017217150625787	
ENSG00000197901	-1.1789596551835	1.58962909138092	18.8748827879965	7.72076470431292e-05	0.000172262389060411	SLC22A6
ENSG00000235036	0.539889447603633	1.92863629125827	18.8726125146189	7.72725462920937e-05	0.00017239220276309	
ENSG00000230536	1.12133388630174	0.0140401716395867	18.8712723989608	7.73108823836437e-05	0.000172462737625051	
ENSG00000223553	-1.30384893864608	-0.292093168615953	18.8710292292474	7.73178407672727e-05	0.000172463269884587	
ENSG00000250138	1.01872734981445	3.43475422514249	18.8701968922167	7.73416633410503e-05	0.000172501415629448	LOC728488
ENSG00000105374	2.02042874430264	0.0604806514709916	18.869872048417	7.73509628817556e-05	0.000172507165655219	NKG7
ENSG00000273597	1.22761829857109	-0.370973058877706	18.8691117604307	7.73727327818557e-05	0.00017254072350737	LOC100420114
ENSG00000260903	-2.3316718592129	3.24249616587466	18.8635727614998	7.75315290212654e-05	0.000172879816883647	XKR7
ENSG00000060140	-2.38119286126805	2.63567364780467	18.8619889741617	7.75769970001387e-05	0.000172966173921341	STYK1
ENSG00000119673	-0.710932762651663	3.4402406432394	18.8586337184794	7.76734132980985e-05	0.000173166100790106	ACOT2
ENSG00000261832	0.772217237590295	-0.412782743008109	18.8540597590404	7.78050524567146e-05	0.000173444512403507	CLN3
ENSG00000254705	1.75259895755341	1.04089687770141	18.8520662109909	7.78625001650118e-05	0.000173557501019196	
ENSG00000115977	-0.58872085322024	7.71330323832886	18.8508927922131	7.7896335137739e-05	0.000173617841190627	AAK1
ENSG00000171435	-2.27180597117298	5.71715811876109	18.8480607911984	7.79780580192266e-05	0.000173784895715826	KSR2
ENSG00000089101	1.67175781725166	3.29461395172583	18.8451459095378	7.80622664129528e-05	0.000173957460058039	CFAP61
ENSG00000249786	0.974705346355059	0.0844489981013938	18.8418863443443	7.815654528371e-05	0.000174152433990833	
ENSG00000276182	0.758908143387484	1.857633627968	18.8416199348503	7.81642561197462e-05	0.00017415449546951	
ENSG00000135506	0.5650336625783	7.49517492168381	18.8382035206782	7.82632099581073e-05	0.000174359833643648	OS9
ENSG00000121940	0.356481300162782	5.68098799402061	18.8320172338002	7.84427252562729e-05	0.000174744600616461	CLCC1
ENSG00000084092	-0.499620921615599	4.01517666787639	18.8305908760373	7.84841768592711e-05	0.000174821766975629	NOA1
ENSG00000218305	-0.708508797060203	3.03202304027865	18.8259428318984	7.86194137291491e-05	0.000175107806418347	CDC14C
ENSG00000214043	-2.37225146610311	0.268556863063377	18.8195656200529	7.88053589609668e-05	0.000175506728369769	LINC02347
ENSG00000171115	1.10208448183943	3.55293005209682	18.8110464761444	7.90544774481226e-05	0.000176046261492934	GIMAP8
ENSG00000110011	-0.545114970254369	3.4522203384331	18.8101623588708	7.90803782030689e-05	0.000176088660990956	DNAJC4
ENSG00000249558	0.97577286048773	-0.117837113963959	18.8090939563525	7.91116895729288e-05	0.000176133193585163	RCC2P4
ENSG00000197779	0.398659143446204	4.85534168291585	18.8090116212358	7.91141030839571e-05	0.000176133193585163	ZNF81
ENSG00000242262	-0.94092716148486	0.687501330752635	18.8061363171742	7.91984360452346e-05	0.000176305651929998	
ENSG00000137161	0.554215129347631	5.34964687849776	18.8051601728417	7.92270878725698e-05	0.000176354137922767	CNPY3
ENSG00000175604	0.903045728131897	0.271964884244087	18.803086450675	7.92879919019924e-05	0.000176474400499925	
ENSG00000124217	-0.522952315367594	2.8512165026173	18.8022487298167	7.93126091935429e-05	0.000176513884404464	MOCS3
ENSG00000226415	-0.711654531695567	6.98214122108178	18.7953751984539	7.95148977141561e-05	0.00017694874272382	
ENSG00000256196	-0.946841348562005	-0.459813741629365	18.7874525759696	7.97487319678189e-05	0.000177443192367863	
ENSG00000225849	1.24542382393522	0.883306502702412	18.7873787391506	7.97509146293901e-05	0.000177443192367863	MKRN7P
ENSG00000102898	-0.427962269067073	4.61732832162582	18.7854462669734	7.98080619544759e-05	0.000177554950594801	NUTF2
ENSG00000237390	1.71050117189169	1.17968100717204	18.7808878609411	7.99430338073969e-05	0.000177839816474546	
ENSG00000253540	0.855588861614493	1.50189198304031	18.7790135707895	7.99985998668096e-05	0.000177948003603889	
ENSG00000137285	-0.89330922289011	7.60976083130359	18.7708763402044	8.02403096058462e-05	0.000178470192047322	TUBB2B
ENSG00000183570	-1.85729851937134	4.07406453541813	18.7675136800324	8.03404180184446e-05	0.00017867736814934	PCBP3
ENSG00000197386	-0.429424435978882	8.20802036335543	18.7669031695823	8.03586073147845e-05	0.000178702335736413	HTT
ENSG00000269335	-0.847655791878271	3.23413206227741	18.7643253478202	8.0435457465134e-05	0.000178857738333275	IKBKG
ENSG00000198727	1.79249357192114	11.0487001757129	18.762664823002	8.04850018939607e-05	0.000178952401768041	CYTB
ENSG00000101019	-0.296097309564253	5.90199406231626	18.7597420833532	8.05722842282675e-05	0.000179130948953438	UQCC1
ENSG00000162598	2.50815934009214	0.717771245505107	18.7576903554377	8.06336146224052e-05	0.000179251772999916	C1orf87
ENSG00000267278	1.0255208553644	1.24405974601219	18.7572219023293	8.06476245141305e-05	0.000179267389845415	
ENSG00000132026	-1.86852802636444	0.652399158438506	18.7507603789579	8.08411278851326e-05	0.000179681956107381	RTBDN
ENSG00000061676	-0.563433530275636	8.72975585286935	18.7499969067959	8.08640237199877e-05	0.000179717281674185	NCKAP1
ENSG00000203825	-0.885992665377413	1.48731439851189	18.749727284806	8.08721110614597e-05	0.000179719692648053	
ENSG00000133103	-0.546549750269259	5.76627606669694	18.7455541757013	8.09973920708872e-05	0.000179982516666608	COG6
ENSG00000104976	-1.13264590673537	2.84781201577775	18.7328874305655	8.13789077868329e-05	0.000180814619370537	SNAPC2
ENSG00000198752	-0.653610692369361	7.64090353646761	18.7323575678694	8.13949079492549e-05	0.000180834514587745	CDC42BPB
ENSG00000124067	0.86465171594312	5.95159083934296	18.7319382440012	8.14075725285682e-05	0.000180846996359881	SLC12A4
ENSG00000237162	1.16779849662152	-0.496810729752765	18.7292372142403	8.14891995647174e-05	0.000181012662872466	RPS20P9
ENSG00000180660	-1.42298139320773	2.81413838742347	18.7237366610529	8.16556954833207e-05	0.000181366804377276	MAB21L1
ENSG00000109163	0.910891083519298	1.8049015480948	18.7214918364661	8.172374633874e-05	0.000181502245567996	GNRHR
ENSG00000137713	0.419899911261107	5.64824328247473	18.7185755039096	8.18122424267604e-05	0.000181683066702674	PPP2R1B
ENSG00000184343	-0.973348624638818	2.0509086503543	18.7134177558929	8.19690001920288e-05	0.000182015434325006	SRPK3
ENSG00000198081	-0.356843665480983	4.00444074911241	18.7093007186531	8.20943538572814e-05	0.000182273848432203	ZBTB14
ENSG00000254331	1.31580780350155	-0.0331167256384924	18.7087734108117	8.2110423591674e-05	0.000182273848432203	
ENSG00000170430	-1.25910808812243	3.09274400817837	18.7087305039685	8.21117313250086e-05	0.000182273848432203	MGMT
ENSG00000179195	0.446865727321821	7.03791662074779	18.7086631963262	8.21137828004338e-05	0.000182273848432203	ZNF664
ENSG00000233771	0.867979512270607	-0.300170518751045	18.7083632031724	8.21229269707995e-05	0.000182278381104002	
ENSG00000157021	-0.736649507316158	2.08781696619276	18.7073236260961	8.21546228505492e-05	0.000182332963979535	
ENSG00000131697	-0.713351314300895	4.79912688139195	18.7007600015027	8.2355038766939e-05	0.000182761960220795	NPHP4
ENSG00000178038	-1.16033521401111	3.76179496897752	18.6979082464311	8.24422748126713e-05	0.000182939735696629	ALS2CL
ENSG00000143320	2.78114243918053	3.34511419045962	18.693927060303	8.25642224851051e-05	0.000183194499012728	CRABP2
ENSG00000092148	-0.617693262967436	8.52166555354931	18.6934085382364	8.25801192370309e-05	0.000183213931554149	HECTD1
ENSG00000142920	-0.723048393114602	4.74798262707236	18.692216607593	8.26166733842622e-05	0.000183279187691857	AZIN2
ENSG00000204311	0.753449786994078	2.24450296388971	18.6909807554754	8.26545924215484e-05	0.000183347460198707	PJVK
ENSG00000143457	0.441432444589876	4.55173027138289	18.6890699876424	8.27132554650153e-05	0.000183461732046463	GOLPH3L
ENSG00000253677	0.73514506551466	2.06429412915331	18.6876210907371	8.27577675589811e-05	0.000183531674259756	
ENSG00000176406	-2.35836457279362	7.32142491917698	18.6875780298552	8.27590908321901e-05	0.000183531674259756	RIMS2
ENSG00000189306	-0.772575205661351	4.56796086753484	18.6863871737431	8.2795694968009e-05	0.000183596985601689	RRP7A
ENSG00000236922	-2.2370174729855	0.580945012358238	18.6834855994973	8.28849536330164e-05	0.00018377903542042	
ENSG00000146856	0.912287936387603	3.62470253389074	18.6753119847779	8.31369341421195e-05	0.00018432182228382	AGBL3
ENSG00000233695	1.01123123172609	2.24686601072998	18.6726268104577	8.32198891912658e-05	0.000184489803584161	
ENSG00000135473	0.567411736764933	6.50931897850871	18.6621170972296	8.35454085206529e-05	0.000185195449100238	PAN2
ENSG00000013619	0.955791481741593	4.03802816446069	18.65670872279	8.37134428696879e-05	0.000185551905281159	MAMLD1
ENSG00000143578	0.764452960473531	2.6106375136223	18.6528142626965	8.38346602900795e-05	0.000185804538544464	CREB3L4
ENSG00000162975	-2.10062163370548	3.80655796765058	18.6441971381672	8.41035277284943e-05	0.000186384339793784	KCNF1
ENSG00000249798	-1.67655059990339	-0.697827998103233	18.6384987519063	8.42818223205632e-05	0.000186763337062446	
ENSG00000099956	0.540426082976491	5.74666171735405	18.6357204558846	8.43688949425335e-05	0.000186940144064588	SMARCB1
ENSG00000127837	-0.537804906848965	6.37227736981079	18.6345616866983	8.4405238966425e-05	0.000187004528493896	AAMP
ENSG00000064601	0.879927105207013	6.56574807970066	18.632003290721	8.44855394658928e-05	0.000187166281432209	CTSA
ENSG00000127362	1.02645220474247	2.09144765660953	18.627882210778	8.46150563916364e-05	0.000187437029370909	TAS2R3
ENSG00000206538	2.09346061566638	2.31522234694253	18.6272641082425	8.46344999990663e-05	0.000187463920123935	VGLL3
ENSG00000227954	2.0293714688795	0.634611195095689	18.6259929642268	8.46745010030914e-05	0.000187536336576143	TARID
ENSG00000074181	1.90341100685447	6.83087466245123	18.6241132874785	8.47336879374595e-05	0.000187651229693235	NOTCH3
ENSG00000127870	-0.743103157651987	5.33653280912719	18.6230218658671	8.47680743254438e-05	0.000187711184431623	RNF6
ENSG00000232057	-2.09156436173689	0.779939793785363	18.6165587300056	8.49720021658936e-05	0.0001881465305485	
ENSG00000280798	-0.671636846016713	4.2209079725196	18.6137012387702	8.50623268854372e-05	0.000188317927362227	LINC00294
ENSG00000228745	1.26017150498895	0.0296225687616482	18.6136456628766	8.50640846253769e-05	0.000188317927362227	
ENSG00000213222	-0.740981076512879	2.60407698617109	18.6122290055817	8.51089031486812e-05	0.000188400896956262	TOMM40P4
ENSG00000245060	0.385662087338213	2.60033749535552	18.6113059457597	8.51381191352883e-05	0.000188449316740593	LINC00847
ENSG00000213904	-0.879276442677884	1.30176014162205	18.6100499777987	8.51778889576078e-05	0.000188521086589945	LIPE-AS1
ENSG00000151023	1.45127125436398	3.43248595598369	18.6082769987452	8.52340629123216e-05	0.000188629147593751	ENKUR
ENSG00000207205	1.4718175077372	0.955563226928438	18.6060909314633	8.53033783449151e-05	0.000188766270496831	RNVU1-15
ENSG00000204894	1.41606622792599	-0.247689682291305	18.6055437101381	8.53207387842545e-05	0.000188788409423044	
ENSG00000226469	0.963645171546385	0.979940871827462	18.6017194845254	8.54421646418942e-05	0.000189028428369772	ADAM1B
ENSG00000141127	-0.489677331096805	5.39348955898673	18.601663518143	8.54439430164708e-05	0.000189028428369772	PRPSAP2
ENSG00000270343	1.19109838957878	0.0104802308674851	18.5977019542848	8.55699233404878e-05	0.000189290819042718	
ENSG00000184083	0.562809845955949	5.97456198794514	18.5969876862063	8.55926582377279e-05	0.000189317426359719	FAM120C
ENSG00000103313	1.5812207272336	1.01786643484687	18.5968605913411	8.55967042851423e-05	0.000189317426359719	MEFV
ENSG00000178184	0.757756048806929	2.53212410065115	18.5925070685975	8.57354191712767e-05	0.000189607887378786	PARD6G
ENSG00000136824	0.985560342004803	5.92020709885254	18.5877482994857	8.58873158223321e-05	0.000189924791659498	SMC2
ENSG00000138111	-0.820306227176675	3.44244138715532	18.5875542797902	8.58935147785621e-05	0.000189924791659498	MFSD13A
ENSG00000108587	0.367900833898601	6.09086285365594	18.5831837110437	8.60332793731437e-05	0.000190217446167448	GOSR1
ENSG00000155893	0.749435253231584	5.36651500546538	18.5810706791835	8.61009365858218e-05	0.000190350636357578	PXYLP1
ENSG00000173198	0.983278270490678	0.73675086975509	18.5799641469665	8.61363889076044e-05	0.000190412611654924	CYSLTR1
ENSG00000141456	-0.501849571763675	5.74327175984919	18.5759517514969	8.62650709024942e-05	0.000190677742435904	PELP1
ENSG00000271871	0.936732433610804	0.360766639660898	18.5757612874209	8.62711843041385e-05	0.000190677742435904	
ENSG00000147434	-1.32016671129705	0.418604058288187	18.5747577086204	8.63034040741875e-05	0.000190732529541378	CHRNA6
ENSG00000212195	1.47357416813872	1.82884714506472	18.5636979883912	8.66593113866922e-05	0.000191502602612317	
ENSG00000141577	-1.12195903862619	3.28244913495112	18.5633139191682	8.6671698526364e-05	0.000191513486240132	CEP131
ENSG00000259802	-0.787924542502702	-0.143858437160975	18.5611280209286	8.67422342508357e-05	0.0001916528445289	
ENSG00000164850	-1.05043348634819	2.27266797718654	18.558299205096	8.68336052941368e-05	0.000191838209509686	GPER1
ENSG00000171862	-0.678251297174241	6.59198031208902	18.5559062475228	8.69109768211962e-05	0.000191992616639353	PTEN
ENSG00000182472	1.48436470969581	0.110958138513682	18.5552019410027	8.69337629318086e-05	0.000192026424446585	CAPN12
ENSG00000137809	1.6219442126613	4.17060137731319	18.5529318597224	8.70072484651275e-05	0.000192172205839716	ITGA11
ENSG00000258311	0.684915349028175	0.898828656989011	18.5503672071306	8.7090347985659e-05	0.00019233919465209	
ENSG00000254433	0.849404975191654	0.702859053015399	18.5499572240108	8.71036399114411e-05	0.000192351997791011	
ENSG00000148840	0.572123707759896	4.99110187853321	18.5492253703744	8.71273723788232e-05	0.00019238785271466	PPRC1
ENSG00000255248	0.857242323475718	6.50484352703238	18.5488506052795	8.71395278425954e-05	0.000192388135000556	MIR100HG
ENSG00000141052	-1.43117336057032	0.169366491213578	18.5487592109977	8.71424924754124e-05	0.000192388135000556	MYOCD
ENSG00000153048	0.607844917860541	4.58358756358618	18.5444419096256	8.72826568945534e-05	0.000192681007156263	CARHSP1
ENSG00000265194	1.29019470737915	1.84969454765343	18.5415091549667	8.73780057156857e-05	0.000192874904678169	
ENSG00000162704	0.605874861246442	6.19328271930449	18.5410817089927	8.73919118200136e-05	0.00019288901073793	ARPC5
ENSG00000141580	-0.54018008683045	5.45200006726066	18.5360949780391	8.75543166638183e-05	0.000193230848497454	WDR45B
